split,category,filename,width,height
cable,train,cable\train\good\139.jpg,640,640
cable,train,cable\train\good\140.jpg,640,640
cable,train,cable\train\good\141.jpg,640,640
cable,train,cable\train\good\142.jpg,640,640
cable,train,cable\train\good\143.jpg,640,640
cable,train,cable\train\good\144.jpg,640,640
cable,train,cable\train\good\145.jpg,640,640
cable,train,cable\train\good\146.jpg,640,640
cable,train,cable\train\good\147.jpg,640,640
cable,train,cable\train\good\148.jpg,640,640
cable,train,cable\train\good\149.jpg,640,640
cable,train,cable\train\good\150.jpg,640,640
cable,train,cable\train\good\151.jpg,640,640
cable,train,cable\train\good\152.jpg,640,640
cable,train,cable\train\good\153.jpg,640,640
cable,train,cable\train\good\154.jpg,640,640
cable,train,cable\train\good\155.jpg,640,640
cable,train,cable\train\good\156.jpg,640,640
cable,train,cable\train\good\157.jpg,640,640
cable,train,cable\train\good\158.jpg,640,640
cable,train,cable\train\good\159.jpg,640,640
cable,train,cable\train\good\160.jpg,640,640
cable,train,cable\train\good\161.jpg,640,640
cable,train,cable\train\good\162.jpg,640,640
cable,train,cable\train\good\163.jpg,640,640
cable,train,cable\train\good\164.jpg,640,640
cable,train,cable\train\good\165.jpg,640,640
cable,train,cable\train\good\166.jpg,640,640
cable,train,cable\train\good\167.jpg,640,640
cable,train,cable\train\good\168.jpg,640,640
cable,train,cable\train\good\169.jpg,640,640
cable,train,cable\train\good\170.jpg,640,640
cable,train,cable\train\good\171.jpg,640,640
cable,train,cable\train\good\172.jpg,640,640
cable,train,cable\train\good\173.jpg,640,640
cable,train,cable\train\good\174.jpg,640,640
cable,train,cable\train\good\175.jpg,640,640
cable,train,cable\train\good\176.jpg,640,640
cable,train,cable\train\good\177.jpg,640,640
cable,train,cable\train\good\178.jpg,640,640
cable,train,cable\train\good\179.jpg,640,640
cable,train,cable\train\good\180.jpg,640,640
cable,train,cable\train\good\181.jpg,640,640
cable,train,cable\train\good\182.jpg,640,640
cable,train,cable\train\good\183.jpg,640,640
cable,train,cable\train\good\184.jpg,640,640
cable,train,cable\train\good\185.jpg,640,640
cable,train,cable\train\good\186.jpg,640,640
cable,train,cable\train\good\187.jpg,640,640
cable,train,cable\train\good\188.jpg,640,640
cable,train,cable\train\good\189.jpg,640,640
cable,train,cable\train\good\190.jpg,640,640
cable,train,cable\train\good\191.jpg,640,640
cable,train,cable\train\good\192.jpg,640,640
cable,train,cable\train\good\193.jpg,640,640
cable,train,cable\train\good\194.jpg,640,640
cable,train,cable\train\good\195.jpg,640,640
cable,train,cable\train\good\196.jpg,640,640
cable,train,cable\train\good\197.jpg,640,640
cable,train,cable\train\good\198.jpg,640,640
cable,train,cable\train\good\199.jpg,640,640
cable,train,cable\train\good\200.jpg,640,640
cable,train,cable\train\good\201.jpg,640,640
cable,train,cable\train\good\202.jpg,640,640
cable,train,cable\train\good\203.jpg,640,640
cable,train,cable\train\good\204.jpg,640,640
cable,train,cable\train\good\205.jpg,640,640
cable,train,cable\train\good\206.jpg,640,640
cable,train,cable\train\good\207.jpg,640,640
cable,train,cable\train\good\208.jpg,640,640
cable,train,cable\train\good\209.jpg,640,640
cable,train,cable\train\good\210.jpg,640,640
cable,train,cable\train\good\211.jpg,640,640
cable,train,cable\train\good\212.jpg,640,640
cable,train,cable\train\good\213.jpg,640,640
cable,train,cable\train\good\214.jpg,640,640
cable,train,cable\train\good\215.jpg,640,640
cable,train,cable\train\good\216.jpg,640,640
cable,train,cable\train\good\217.jpg,640,640
cable,train,cable\train\good\218.jpg,640,640
cable,train,cable\train\good\219.jpg,640,640
cable,train,cable\train\good\220.jpg,640,640
cable,train,cable\train\good\221.jpg,640,640
cable,train,cable\train\good\222.jpg,640,640
cable,train,cable\train\good\223.jpg,640,640
capsule,test,capsule\test\crack\000.jpg,640,640
capsule,test,capsule\test\crack\001.jpg,640,640
capsule,test,capsule\test\crack\002.jpg,640,640
capsule,test,capsule\test\crack\003.jpg,640,640
capsule,test,capsule\test\crack\004.jpg,640,640
capsule,test,capsule\test\crack\005.jpg,640,640
capsule,test,capsule\test\crack\006.jpg,640,640
capsule,test,capsule\test\crack\007.jpg,640,640
capsule,test,capsule\test\crack\008.jpg,640,640
capsule,test,capsule\test\crack\009.jpg,640,640
capsule,test,capsule\test\crack\010.jpg,640,640
capsule,test,capsule\test\crack\011.jpg,640,640
capsule,test,capsule\test\crack\012.jpg,640,640
capsule,test,capsule\test\crack\013.jpg,640,640
capsule,test,capsule\test\crack\014.jpg,640,640
capsule,test,capsule\test\crack\015.jpg,640,640
capsule,test,capsule\test\crack\016.jpg,640,640
capsule,test,capsule\test\crack\017.jpg,640,640
capsule,test,capsule\test\crack\018.jpg,640,640
capsule,test,capsule\test\crack\019.jpg,640,640
capsule,test,capsule\test\crack\020.jpg,640,640
capsule,test,capsule\test\crack\021.jpg,640,640
capsule,test,capsule\test\crack\022.jpg,640,640
capsule,test,capsule\test\faulty_imprint\000.jpg,640,640
capsule,test,capsule\test\faulty_imprint\001.jpg,640,640
capsule,test,capsule\test\faulty_imprint\002.jpg,640,640
capsule,test,capsule\test\faulty_imprint\003.jpg,640,640
capsule,test,capsule\test\faulty_imprint\004.jpg,640,640
capsule,test,capsule\test\faulty_imprint\005.jpg,640,640
capsule,test,capsule\test\faulty_imprint\006.jpg,640,640
capsule,test,capsule\test\faulty_imprint\007.jpg,640,640
capsule,test,capsule\test\faulty_imprint\008.jpg,640,640
capsule,test,capsule\test\faulty_imprint\009.jpg,640,640
capsule,test,capsule\test\faulty_imprint\010.jpg,640,640
capsule,test,capsule\test\faulty_imprint\011.jpg,640,640
capsule,test,capsule\test\faulty_imprint\012.jpg,640,640
capsule,test,capsule\test\faulty_imprint\013.jpg,640,640
capsule,test,capsule\test\faulty_imprint\014.jpg,640,640
capsule,test,capsule\test\faulty_imprint\015.jpg,640,640
capsule,test,capsule\test\faulty_imprint\016.jpg,640,640
capsule,test,capsule\test\faulty_imprint\017.jpg,640,640
capsule,test,capsule\test\faulty_imprint\018.jpg,640,640
capsule,test,capsule\test\faulty_imprint\019.jpg,640,640
capsule,test,capsule\test\faulty_imprint\020.jpg,640,640
capsule,test,capsule\test\faulty_imprint\021.jpg,640,640
capsule,test,capsule\test\good\000.jpg,640,640
capsule,test,capsule\test\good\001.jpg,640,640
capsule,test,capsule\test\good\002.jpg,640,640
capsule,test,capsule\test\good\003.jpg,640,640
capsule,test,capsule\test\good\004.jpg,640,640
capsule,test,capsule\test\good\005.jpg,640,640
capsule,test,capsule\test\good\006.jpg,640,640
capsule,test,capsule\test\good\007.jpg,640,640
capsule,test,capsule\test\good\008.jpg,640,640
capsule,test,capsule\test\good\009.jpg,640,640
capsule,test,capsule\test\good\010.jpg,640,640
capsule,test,capsule\test\good\011.jpg,640,640
capsule,test,capsule\test\good\012.jpg,640,640
capsule,test,capsule\test\good\013.jpg,640,640
capsule,test,capsule\test\good\014.jpg,640,640
capsule,test,capsule\test\good\015.jpg,640,640
capsule,test,capsule\test\good\016.jpg,640,640
capsule,test,capsule\test\good\017.jpg,640,640
capsule,test,capsule\test\good\018.jpg,640,640
capsule,test,capsule\test\good\019.jpg,640,640
capsule,test,capsule\test\good\020.jpg,640,640
capsule,test,capsule\test\good\021.jpg,640,640
capsule,test,capsule\test\good\022.jpg,640,640
capsule,test,capsule\test\poke\000.jpg,640,640
capsule,test,capsule\test\poke\001.jpg,640,640
capsule,test,capsule\test\poke\002.jpg,640,640
capsule,test,capsule\test\poke\003.jpg,640,640
capsule,test,capsule\test\poke\004.jpg,640,640
capsule,test,capsule\test\poke\005.jpg,640,640
capsule,test,capsule\test\poke\006.jpg,640,640
capsule,test,capsule\test\poke\007.jpg,640,640
capsule,test,capsule\test\poke\008.jpg,640,640
capsule,test,capsule\test\poke\009.jpg,640,640
capsule,test,capsule\test\poke\010.jpg,640,640
capsule,test,capsule\test\poke\011.jpg,640,640
capsule,test,capsule\test\poke\012.jpg,640,640
capsule,test,capsule\test\poke\013.jpg,640,640
capsule,test,capsule\test\poke\014.jpg,640,640
capsule,test,capsule\test\poke\015.jpg,640,640
capsule,test,capsule\test\poke\016.jpg,640,640
capsule,test,capsule\test\poke\017.jpg,640,640
capsule,test,capsule\test\poke\018.jpg,640,640
capsule,test,capsule\test\poke\019.jpg,640,640
capsule,test,capsule\test\poke\020.jpg,640,640
capsule,test,capsule\test\scratch\000.jpg,640,640
capsule,test,capsule\test\scratch\001.jpg,640,640
capsule,test,capsule\test\scratch\002.jpg,640,640
capsule,test,capsule\test\scratch\003.jpg,640,640
capsule,test,capsule\test\scratch\004.jpg,640,640
capsule,test,capsule\test\scratch\005.jpg,640,640
capsule,test,capsule\test\scratch\006.jpg,640,640
capsule,test,capsule\test\scratch\007.jpg,640,640
capsule,test,capsule\test\scratch\008.jpg,640,640
capsule,test,capsule\test\scratch\009.jpg,640,640
capsule,test,capsule\test\scratch\010.jpg,640,640
capsule,test,capsule\test\scratch\011.jpg,640,640
capsule,test,capsule\test\scratch\012.jpg,640,640
capsule,test,capsule\test\scratch\013.jpg,640,640
capsule,test,capsule\test\scratch\014.jpg,640,640
capsule,test,capsule\test\scratch\015.jpg,640,640
capsule,test,capsule\test\scratch\016.jpg,640,640
capsule,test,capsule\test\scratch\017.jpg,640,640
capsule,test,capsule\test\scratch\018.jpg,640,640
capsule,test,capsule\test\scratch\019.jpg,640,640
capsule,test,capsule\test\scratch\020.jpg,640,640
capsule,test,capsule\test\scratch\021.jpg,640,640
capsule,test,capsule\test\scratch\022.jpg,640,640
capsule,test,capsule\test\squeeze\000.jpg,640,640
capsule,test,capsule\test\squeeze\001.jpg,640,640
capsule,test,capsule\test\squeeze\002.jpg,640,640
capsule,test,capsule\test\squeeze\003.jpg,640,640
capsule,test,capsule\test\squeeze\004.jpg,640,640
capsule,test,capsule\test\squeeze\005.jpg,640,640
capsule,test,capsule\test\squeeze\006.jpg,640,640
capsule,test,capsule\test\squeeze\007.jpg,640,640
capsule,test,capsule\test\squeeze\008.jpg,640,640
capsule,test,capsule\test\squeeze\009.jpg,640,640
capsule,test,capsule\test\squeeze\010.jpg,640,640
capsule,test,capsule\test\squeeze\011.jpg,640,640
capsule,test,capsule\test\squeeze\012.jpg,640,640
capsule,test,capsule\test\squeeze\013.jpg,640,640
capsule,test,capsule\test\squeeze\014.jpg,640,640
capsule,test,capsule\test\squeeze\015.jpg,640,640
capsule,test,capsule\test\squeeze\016.jpg,640,640
capsule,test,capsule\test\squeeze\017.jpg,640,640
capsule,test,capsule\test\squeeze\018.jpg,640,640
capsule,test,capsule\test\squeeze\019.jpg,640,640
capsule,train,capsule\train\good\000.jpg,640,640
capsule,train,capsule\train\good\001.jpg,640,640
capsule,train,capsule\train\good\002.jpg,640,640
capsule,train,capsule\train\good\003.jpg,640,640
capsule,train,capsule\train\good\004.jpg,640,640
capsule,train,capsule\train\good\005.jpg,640,640
capsule,train,capsule\train\good\006.jpg,640,640
capsule,train,capsule\train\good\007.jpg,640,640
capsule,train,capsule\train\good\008.jpg,640,640
capsule,train,capsule\train\good\009.jpg,640,640
capsule,train,capsule\train\good\010.jpg,640,640
capsule,train,capsule\train\good\011.jpg,640,640
capsule,train,capsule\train\good\012.jpg,640,640
capsule,train,capsule\train\good\013.jpg,640,640
capsule,train,capsule\train\good\014.jpg,640,640
capsule,train,capsule\train\good\015.jpg,640,640
capsule,train,capsule\train\good\016.jpg,640,640
capsule,train,capsule\train\good\017.jpg,640,640
capsule,train,capsule\train\good\018.jpg,640,640
capsule,train,capsule\train\good\019.jpg,640,640
capsule,train,capsule\train\good\020.jpg,640,640
capsule,train,capsule\train\good\021.jpg,640,640
capsule,train,capsule\train\good\022.jpg,640,640
capsule,train,capsule\train\good\023.jpg,640,640
capsule,train,capsule\train\good\024.jpg,640,640
capsule,train,capsule\train\good\025.jpg,640,640
capsule,train,capsule\train\good\026.jpg,640,640
capsule,train,capsule\train\good\027.jpg,640,640
capsule,train,capsule\train\good\028.jpg,640,640
capsule,train,capsule\train\good\029.jpg,640,640
capsule,train,capsule\train\good\030.jpg,640,640
capsule,train,capsule\train\good\031.jpg,640,640
capsule,train,capsule\train\good\032.jpg,640,640
capsule,train,capsule\train\good\033.jpg,640,640
capsule,train,capsule\train\good\034.jpg,640,640
capsule,train,capsule\train\good\035.jpg,640,640
capsule,train,capsule\train\good\036.jpg,640,640
capsule,train,capsule\train\good\037.jpg,640,640
capsule,train,capsule\train\good\038.jpg,640,640
capsule,train,capsule\train\good\039.jpg,640,640
capsule,train,capsule\train\good\040.jpg,640,640
capsule,train,capsule\train\good\041.jpg,640,640
capsule,train,capsule\train\good\042.jpg,640,640
capsule,train,capsule\train\good\043.jpg,640,640
capsule,train,capsule\train\good\044.jpg,640,640
capsule,train,capsule\train\good\045.jpg,640,640
capsule,train,capsule\train\good\046.jpg,640,640
capsule,train,capsule\train\good\047.jpg,640,640
capsule,train,capsule\train\good\048.jpg,640,640
capsule,train,capsule\train\good\049.jpg,640,640
capsule,train,capsule\train\good\050.jpg,640,640
capsule,train,capsule\train\good\051.jpg,640,640
capsule,train,capsule\train\good\052.jpg,640,640
capsule,train,capsule\train\good\053.jpg,640,640
capsule,train,capsule\train\good\054.jpg,640,640
capsule,train,capsule\train\good\055.jpg,640,640
capsule,train,capsule\train\good\056.jpg,640,640
capsule,train,capsule\train\good\057.jpg,640,640
capsule,train,capsule\train\good\058.jpg,640,640
capsule,train,capsule\train\good\059.jpg,640,640
capsule,train,capsule\train\good\060.jpg,640,640
capsule,train,capsule\train\good\061.jpg,640,640
capsule,train,capsule\train\good\062.jpg,640,640
capsule,train,capsule\train\good\063.jpg,640,640
capsule,train,capsule\train\good\064.jpg,640,640
capsule,train,capsule\train\good\065.jpg,640,640
capsule,train,capsule\train\good\066.jpg,640,640
capsule,train,capsule\train\good\067.jpg,640,640
capsule,train,capsule\train\good\068.jpg,640,640
capsule,train,capsule\train\good\069.jpg,640,640
capsule,train,capsule\train\good\070.jpg,640,640
capsule,train,capsule\train\good\071.jpg,640,640
capsule,train,capsule\train\good\072.jpg,640,640
capsule,train,capsule\train\good\073.jpg,640,640
capsule,train,capsule\train\good\074.jpg,640,640
capsule,train,capsule\train\good\075.jpg,640,640
capsule,train,capsule\train\good\076.jpg,640,640
capsule,train,capsule\train\good\077.jpg,640,640
capsule,train,capsule\train\good\078.jpg,640,640
capsule,train,capsule\train\good\079.jpg,640,640
capsule,train,capsule\train\good\080.jpg,640,640
capsule,train,capsule\train\good\081.jpg,640,640
capsule,train,capsule\train\good\082.jpg,640,640
capsule,train,capsule\train\good\083.jpg,640,640
capsule,train,capsule\train\good\084.jpg,640,640
capsule,train,capsule\train\good\085.jpg,640,640
capsule,train,capsule\train\good\086.jpg,640,640
capsule,train,capsule\train\good\087.jpg,640,640
capsule,train,capsule\train\good\088.jpg,640,640
capsule,train,capsule\train\good\089.jpg,640,640
capsule,train,capsule\train\good\090.jpg,640,640
capsule,train,capsule\train\good\091.jpg,640,640
capsule,train,capsule\train\good\092.jpg,640,640
capsule,train,capsule\train\good\093.jpg,640,640
capsule,train,capsule\train\good\094.jpg,640,640
capsule,train,capsule\train\good\095.jpg,640,640
capsule,train,capsule\train\good\096.jpg,640,640
capsule,train,capsule\train\good\097.jpg,640,640
capsule,train,capsule\train\good\098.jpg,640,640
capsule,train,capsule\train\good\099.jpg,640,640
capsule,train,capsule\train\good\100.jpg,640,640
capsule,train,capsule\train\good\101.jpg,640,640
capsule,train,capsule\train\good\102.jpg,640,640
capsule,train,capsule\train\good\103.jpg,640,640
capsule,train,capsule\train\good\104.jpg,640,640
capsule,train,capsule\train\good\105.jpg,640,640
capsule,train,capsule\train\good\106.jpg,640,640
capsule,train,capsule\train\good\107.jpg,640,640
capsule,train,capsule\train\good\108.jpg,640,640
capsule,train,capsule\train\good\109.jpg,640,640
capsule,train,capsule\train\good\110.jpg,640,640
capsule,train,capsule\train\good\111.jpg,640,640
capsule,train,capsule\train\good\112.jpg,640,640
capsule,train,capsule\train\good\113.jpg,640,640
capsule,train,capsule\train\good\114.jpg,640,640
capsule,train,capsule\train\good\115.jpg,640,640
capsule,train,capsule\train\good\116.jpg,640,640
capsule,train,capsule\train\good\117.jpg,640,640
capsule,train,capsule\train\good\118.jpg,640,640
capsule,train,capsule\train\good\119.jpg,640,640
capsule,train,capsule\train\good\120.jpg,640,640
capsule,train,capsule\train\good\121.jpg,640,640
capsule,train,capsule\train\good\122.jpg,640,640
capsule,train,capsule\train\good\123.jpg,640,640
capsule,train,capsule\train\good\124.jpg,640,640
capsule,train,capsule\train\good\125.jpg,640,640
capsule,train,capsule\train\good\126.jpg,640,640
capsule,train,capsule\train\good\127.jpg,640,640
capsule,train,capsule\train\good\128.jpg,640,640
capsule,train,capsule\train\good\129.jpg,640,640
capsule,train,capsule\train\good\130.jpg,640,640
capsule,train,capsule\train\good\131.jpg,640,640
capsule,train,capsule\train\good\132.jpg,640,640
capsule,train,capsule\train\good\133.jpg,640,640
capsule,train,capsule\train\good\134.jpg,640,640
capsule,train,capsule\train\good\135.jpg,640,640
capsule,train,capsule\train\good\136.jpg,640,640
capsule,train,capsule\train\good\137.jpg,640,640
capsule,train,capsule\train\good\138.jpg,640,640
capsule,train,capsule\train\good\139.jpg,640,640
capsule,train,capsule\train\good\140.jpg,640,640
capsule,train,capsule\train\good\141.jpg,640,640
